STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651119,94, , ,0,700,17, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651120,106, , ,0,700,-22, , ,0,700,-11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651121,128, , ,0,700,-11, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651122,106, , ,0,700,33, , ,0,700,78, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651123,106, , ,0,700,33, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651124,161, , ,0,700,17, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651125,106, , ,0,700,-22, , ,0,700,-22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651126,128, , ,0,700,-28, , ,0,700,17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651127,178, , ,0,700,17, , ,0,700,61, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651128,189, , ,0,700,0, , ,0,700,28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651129,150, , ,0,700,0, , ,0,700,11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651130,56, , ,0,700,-56, , ,0,700,-44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651201,61, , ,0,700,-50, , ,0,700,-33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651202,61, , ,0,700,-50, , ,0,700,-44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651203,150, , ,0,700,56, ,I,0,700,22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651204,122, , ,0,700,11, , ,0,700,67, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651205,106, , ,0,700,-22, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651206,83, , ,0,700,-22, , ,0,700,17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651207,106, , ,0,700,-17, , ,0,700,-17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651208,61, , ,0,700,-44, , ,0,700,-6, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651209,106, , ,0,700,-17, , ,0,700,44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651210,117, , ,0,700,17, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651211,144, , ,0,700,28, , ,0,700,61, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651212,122, , ,0,700,61, , ,0,700,72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651213,94, , ,0,700,72, , ,0,700,89, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651214,111, , ,0,700,33, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651215,100, , ,0,700,22, , ,0,700,22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651216,94, , ,0,700,17, , ,0,700,28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651217,111, , ,0,700,22, , ,0,700,28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651218,106, , ,0,700,-39, , ,0,700,-33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651219,67, , ,0,700,-39, ,I,0,700,-50, ,I,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651220,33, , ,0,700,-61, , ,0,700,-11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651221,39, , ,0,700,-50, , ,0,700,-50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651222,6, , ,0,700,-61, , ,0,700,-50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651223,78, , ,0,700,-50, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651224,111, , ,0,700,-6, , ,0,700,61, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651225,156, , ,0,700,61, , ,0,700,156, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651226,194, , ,0,700,6, , ,0,700,6, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651227,50, , ,0,700,-72, , ,0,700,-72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651228,33, , ,0,700,-78, , ,0,700,-22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651229,67, , ,0,700,-50, , ,0,700,-33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651230,72, , ,0,700,-39, , ,0,700,-33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19651231,144, , ,0,700,-44, , ,0,700,44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660101,211, , ,0,700,33, , ,0,700,133, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660102,189, , ,0,700,61, , ,0,700,67, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660103,72, , ,0,700,61, , ,0,700,67, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660104,100, , ,0,700,6, , ,0,700,6, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660105,100, , ,0,700,-56, , ,0,700,-44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660106,78, , ,0,700,-50, , ,0,700,67, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660107,83, , ,0,700,0, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660108,106, , ,0,700,-22, , ,0,700,-22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660109,-11, , ,0,700,-72, , ,0,700,-72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660110,89, , ,0,700,-72, , ,0,700,11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660111,122, , ,0,700,-17, , ,0,700,-11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660112,28, , ,0,700,-83, , ,0,700,-78, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660113,0, , ,0,700,-78, , ,0,700,-39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660114,6, ,I,0,700,-39, , ,0,700,17, ,I,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660115,67, , ,0,700,-33, , ,0,700,-11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660116,33, , ,0,700,-56, , ,0,700,-56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660117,-6, , ,0,700,-56, , ,0,700,-50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660118,22, , ,0,700,-50, , ,0,700,-50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660119,22, , ,0,700,-56, , ,0,700,-56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660120,28, , ,0,700,-56, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660121,72, , ,0,700,-6, , ,0,700,6, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660122,17, , ,0,700,-44, , ,0,700,-17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660123,33, , ,0,700,-22, , ,0,700,11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660124,39, , ,0,700,-33, , ,0,700,-33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660125,-11, , ,0,700,-50, , ,0,700,-44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660126,-17, , ,0,700,-50, , ,0,700,-44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660127,-39, , ,0,700,-83, , ,0,700,-78, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660128,17, , ,0,700,-100, , ,0,700,-100, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660129,-61, , ,0,700,-122, , ,0,700,-122, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660130,-89, , ,0,700,-122, , ,0,700,-100, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660131,-89, , ,0,700,-122, , ,0,700,-94, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660201,11, , ,0,700,-100, ,I,0,700,-111, ,I,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660202,0, , ,0,700,-111, , ,0,700,-89, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660203,22, , ,0,700,-89, , ,0,700,-28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660204,22, , ,0,700,-100, , ,0,700,-50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660205,28, , ,0,700,-56, , ,0,700,-50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660206,6, , ,0,700,-122, , ,0,700,-106, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660207,11, , ,0,700,-106, , ,0,700,-17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660208,22, , ,0,700,-17, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660209,61, , ,0,700,-44, , ,0,700,-17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660210,44, , ,0,700,-22, , ,0,700,28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660211,122, , ,0,700,22, , ,0,700,111, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660212,133, , ,0,700,11, , ,0,700,17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660213,117, , ,0,700,17, , ,0,700,72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660214,178, , ,0,700,39, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660215,139, , ,0,700,28, , ,0,700,56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660216,100, , ,0,700,11, , ,0,700,17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660217,67, , ,0,700,11, , ,0,700,17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660218,61, , ,0,700,-39, , ,0,700,-39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660219,83, , ,0,700,-39, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660220,122, , ,0,700,-94, , ,0,700,-94, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660221,-22, , ,0,700,-100, , ,0,700,-67, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660222,39, , ,0,700,-72, , ,0,700,-44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660223,50, , ,0,700,-44, , ,0,700,-22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660224,61, , ,0,700,-22, , ,0,700,-6, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660225,17, , ,0,700,-11, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660226,78, , ,0,700,-11, , ,0,700,11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660227,67, , ,0,700,-22, , ,0,700,-11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660228,100, , ,0,700,-17, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660301,111, , ,0,700,28, , ,0,700,61, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660302,150, , ,0,700,44, , ,0,700,61, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660303,172, , ,0,700,11, , ,0,700,28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660304,200, , ,0,700,22, , ,0,700,128, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660305,178, , ,0,700,128, , ,0,700,150, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660306,156, , ,0,700,11, , ,0,700,11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660307,50, , ,0,700,-39, , ,0,700,-28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660308,33, , ,0,700,-50, , ,0,700,-50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660309,39, , ,0,700,-61, , ,0,700,-56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660310,83, , ,0,700,-61, , ,0,700,-39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660311,156, , ,0,700,-44, , ,0,700,44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660312,178, , ,0,700,39, , ,0,700,56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660313,206, , ,0,700,56, , ,0,700,67, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660314,178, , ,0,700,50, , ,0,700,50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660315,61, , ,0,700,44, , ,0,700,61, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660316,144, , ,0,700,11, , ,0,700,11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660317,106, , ,0,700,-33, , ,0,700,-22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660318,133, , ,0,700,-28, , ,0,700,22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660319,233, , ,0,700,17, , ,0,700,-9999, , , ,9999
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660320,172, , ,0,700,50, , ,0,700,78, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660321,122, , ,0,700,0, , ,0,700,11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660322,167, , ,0,700,6, , ,0,700,83, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660323,283, , ,0,700,78, , ,0,700,117, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660324,233, , ,0,700,78, , ,0,700,83, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660325,156, , ,0,700,0, , ,0,700,0, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660326,89, , ,0,700,-28, , ,0,700,17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660327,133, , ,0,700,-17, , ,0,700,-11, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660328,72, , ,0,700,-33, , ,0,700,-22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660329,61, , ,0,700,-44, , ,0,700,-28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660330,128, , ,0,700,-33, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660331,156, , ,0,700,22, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660401,100, , ,0,700,22, , ,0,700,61, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660402,172, , ,0,700,56, , ,0,700,72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660403,111, , ,0,700,-6, , ,0,700,28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660404,156, , ,0,700,28, , ,0,700,72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660405,106, , ,0,700,11, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660406,117, , ,0,700,-6, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660407,128, , ,0,700,11, , ,0,700,56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660408,167, , ,0,700,39, , ,0,700,56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660409,111, , ,0,700,11, , ,0,700,33, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660410,128, , ,0,700,11, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660411,111, , ,0,700,22, , ,0,700,56, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660412,150, , ,0,700,50, , ,0,700,72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660413,83, , ,0,700,44, , ,0,700,44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660414,56, , ,0,700,22, , ,0,700,44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660415,128, , ,0,700,0, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660416,156, , ,0,700,33, , ,0,700,94, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660417,172, , ,0,700,28, , ,0,700,89, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660418,194, , ,0,700,83, , ,0,700,94, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660419,189, , ,0,700,89, , ,0,700,106, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660420,194, , ,0,700,83, , ,0,700,94, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660421,244, , ,0,700,89, , ,0,700,111, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660422,278, , ,0,700,106, , ,0,700,156, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660423,167, , ,0,700,122, , ,0,700,128, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660424,156, , ,0,700,128, , ,0,700,133, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660425,294, , ,0,700,133, , ,0,700,156, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660426,233, , ,0,700,44, , ,0,700,44, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660427,206, , ,0,700,44, , ,0,700,117, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660428,117, , ,0,700,44, , ,0,700,50, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660429,72, , ,0,700,44, , ,0,700,67, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660430,150, , ,0,700,61, , ,0,700,83, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660501,156, , ,0,700,83, , ,0,700,150, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660502,228, , ,0,700,94, , ,0,700,94, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660503,122, , ,0,700,28, , ,0,700,39, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660504,211, , ,0,700,39, , ,0,700,72, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660505,161, , ,0,700,17, , ,0,700,28, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660506,239, , ,0,700,22, , ,0,700,156, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660507,322, , ,0,700,100, , ,0,700,133, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660508,228, , ,0,700,128, , ,0,700,144, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660509,294, , ,0,700,111, , ,0,700,111, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660510,122, , ,0,700,6, , ,0,700,17, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660511,139, , ,0,700,6, , ,0,700,22, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660512,183, , ,0,700,17, , ,0,700,117, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660513,222, , ,0,700,111, , ,0,700,144, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660514,250, , ,0,700,89, , ,0,700,100, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660515,150, , ,0,700,61, , ,0,700,83, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660516,256, , ,0,700,83, , ,0,700,100, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660517,250, , ,0,700,67, , ,0,700,117, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660518,267, , ,0,700,111, , ,0,700,144, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660519,272, , ,0,700,139, , ,0,700,194, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660520,283, , ,0,700,150, , ,0,700,172, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660521,289, , ,0,700,144, , ,0,700,189, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660522,300, , ,0,700,161, , ,0,700,161, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660523,244, , ,0,700,106, , ,0,700,117, , ,0,700
GHCND:USC00440090,ALEXANDRIA CITY GARA VA US,21,38.8,-77.08333,19660524,256, , ,0,700,100, , ,0,700,111, , ,0,700
